"word","freq"
"rag",2.428
"cost",2.427
"branch",2.425
"lord",2.424
"bustas",2.422
"busy",2.419
"mall",2.418
"shirt",2.415
"flippin'",2.414
"miles",2.413
"gs'",2.413
"hooooooooooooooo",2.413
"og's",2.41
"twelve",2.409
"drug",2.403
"everytime",2.4
"acting",2.395
"everythang",2.395
"booted",2.393
"strip",2.391
"peaches",2.39
"shall",2.387
"blows",2.385
"sister",2.382
"across",2.375
"soopafly",2.372
"group",2.371
"boss'",2.371
"nasty",2.365
"worst",2.361
"suited",2.353
"tripping",2.352
"swift",2.351
"cover",2.349
"lead",2.349
"motherfucka",2.347
"working",2.345
"insane",2.344
"clack",2.344
"fred",2.343
"sn",2.343
"speed",2.342
"blocks",2.342
"cupid",2.335
"dude",2.334
"sir",2.334
"g'd",2.333
"projects",2.332
"queen",2.329
"ye",2.327
"base",2.327
"giving",2.322
"standing",2.319
"dome",2.319
"rattattattat",2.316
"beef",2.315
"moms",2.313
"gurlz",2.313
"solo",2.309
"taking",2.309
"bought",2.306
"bills",2.303
"clouds",2.301
"heartbreaks",2.301
"gas",2.296
"classic",2.292
"stepped",2.291
"ring",2.286
"scrub",2.284
"soldiers",2.282
"moves",2.281
"model",2.277
"trap",2.277
"ni**a",2.275
"crumb",2.274
"pimpsnoop",2.274
"ohh",2.273
"rider",2.272
"tear",2.267
"skinny",2.265
"y'know",2.263
"youbeautiful",2.262
"lb",2.26
"children",2.26
"mackin",2.259
"charge",2.258
"wicked",2.255
"aw",2.254
"hour",2.253
"creepin'",2.252
"drops",2.252
"cap",2.252
"checking",2.252
"alive",2.251
"escape",2.251
"dangerous",2.25
"dark",2.245
"you'se",2.242
"original",2.242
"learn",2.24
"foot",2.239
"yeahwestside",2.239
"sizzzore",2.239
"shop",2.238
"whispered",2.237
"lovin'",2.237
"purple",2.232
"pops",2.23
"bill",2.23
"drown",2.229
"meech",2.228
"suckas",2.226
"whether",2.225
"knockin'",2.223
"khaki",2.223
"slim",2.218
"pays",2.212
"cum",2.21
"screen",2.21
"aah",2.207
"building",2.205
"goddamn",2.204
"there'll",2.203
"sticks",2.202
"vapors",2.199
"hah",2.198
"jumpin'",2.197
"legit",2.197
"joy",2.194
"mutherfucking",2.194
"clubs",2.193
"hip",2.189
"hustler",2.189
"private",2.185
"months",2.183
"child",2.182
"steps",2.181
"sent",2.177
"panties",2.175
"woke",2.175
"leaving",2.173
"company",2.168
"prove",2.168
"workin",2.165
"uptown",2.164
"grey",2.16
"getting'",2.159
"soulja",2.158
"greens",2.156
"men",2.154
"gotham",2.153
"thinkin",2.153
"rappin'",2.153
"showed",2.144
"sunshine",2.14
"stage",2.14
"boyz",2.137
"workin'",2.132
"fleet",2.126
"melody",2.121
"valley",2.12
"rat",2.12
"mo",2.118
"breakin'",2.116
"figure",2.115
"tongue",2.114
"peel",2.113
"zoom",2.113
"mess",2.111
"hops",2.108
"american",2.108
"calling",2.108
"stopped",2.107
"yellin'",2.106
"crept",2.106
"styles",2.106
"bloods",2.104
"'round",2.099
"focused",2.098
"shaking",2.093
"popped",2.093
"duniya",2.091
"chu",2.089
"chilling",2.087
"cake",2.086
"highway",2.085
"window",2.084
"dogg's",2.084
"problem",2.08
"everythin'",2.08
"hoods",2.08
"o'",2.079
"james",2.078
"rep",2.076
"dealers",2.075
"'n'",2.074
"lettin'",2.071
"shinin'",2.071
"interior",2.068
"venice",2.066
"happened",2.063
"count",2.062
"jet",2.06
"rappers",2.06
"fame",2.059
"namesnoop",2.058
"yippyyay",2.058
"nuttin'",2.057
"joint",2.056
"cryin'",2.055
"westside",2.053
"broads",2.053
"add",2.052
"tub",2.048
"blunts",2.048
"wreck",2.048
"walked",2.047
"drivin'",2.047
"whenever",2.047
"rough",2.044
"ridaz",2.043
"however",2.042
"rather",2.041
"pray",2.04
"rainy",2.034
"claiming",2.032
"indeed",2.031
"serious",2.028
"cups",2.028
"representin'",2.026
"sellin'",2.026
"summer",2.02
"bein'",2.015
"north",2.014
"rappin",2.012
"strange",2.011
"upset",2.01
"mention",2.01
"hustlin'",2.009
"dee",2.009
"uzi",2.007
"beam",2.007
"colors",2.006
"pit",2.006
"suge",2.005
"sugar",2.005
"either",2.001
"waz",2
"gauge",1.999
"snoop's",1.996
"skateboard",1.995
"forgot",1.994
"upstairs",1.992
"nigga's",1.992
"killed",1.99
"y'll",1.989
"cross",1.985
"toc",1.984
"cane",1.984
"lean",1.98
"takin",1.977
"moan",1.977
"noise",1.977
"jacks",1.977
"woman",1.975
"level",1.969
"motherf***",1.969
"post",1.969
"issue",1.966
"hide",1.963
"thanks",1.957
"information",1.957
